#;Up-Time;UTC;Date;RMC Valid;Sats in use;Latitude;Longitude;Speed over Ground [knots];Speed over Ground [km/h];Course over Ground;Altitude NN [m];Board: Temp [C];Batt Voltage [V];Logger Status
$;02:35:59;13:57:23;11.09.2021;Y;09;48 33.44528 N;002 48.91070 E;12.960;24.0;81.51;19471.1;-3.125;8.0;65649
$;02:36:01;13:57:25;11.09.2021;Y;09;48 33.44529 N;002 48.92248 E;16.473;30.5;95.07;19477.7;-3.125;8.0;65649
$;02:36:03;13:57:27;11.09.2021;Y;09;48 33.44421 N;002 48.94029 E;25.228;46.7;94.28;19483.7;-3.125;8.0;65649
$;02:36:05;13:57:29;11.09.2021;Y;09;48 33.44403 N;002 48.96208 E;25.179;46.6;88.75;19490.7;-3.0;8.0;65649
$;02:36:07;13:57:31;11.09.2021;Y;09;48 33.44364 N;002 48.97995 E;18.359;34.0;96.90;19497.8;-3.0;8.0;65649
$;02:36:09;13:57:33;11.09.2021;Y;09;48 33.44137 N;002 48.99360 E;17.221;31.8;108.25;19504.8;-3.125;8.0;65649
$;02:36:11;13:57:35;11.09.2021;Y;09;48 33.43937 N;002 49.00878 E;20.094;37.2;94.00;19511.7;-3.0;8.0;65649
$;02:36:13;13:57:37;11.09.2021;Y;09;48 33.44029 N;002 49.02642 E;21.844;40.4;80.22;19518.5;-3.125;8.0;65649
$;02:36:15;13:57:39;11.09.2021;Y;09;48 33.44180 N;002 49.04287 E;18.266;33.8;87.24;19525.9;-3.125;8.0;65649
$;02:36:17;13:57:41;11.09.2021;Y;09;48 33.43963 N;002 49.05764 E;19.213;35.5;112.66;19532.2;-3.125;8.0;65649
$;02:36:19;13:57:43;11.09.2021;Y;09;48 33.43540 N;002 49.07354 E;20.810;38.5;107.27;19539.4;-3.125;8.0;65649
$;02:36:21;13:57:45;11.09.2021;Y;09;48 33.43467 N;002 49.08948 E;18.219;33.7;80.74;19546.0;-3.125;8.0;65649
$;02:36:23;13:57:47;11.09.2021;Y;09;48 33.43731 N;002 49.10231 E;14.500;26.8;70.21;19553.3;-3.125;8.0;65649
$;02:36:25;13:57:49;11.09.2021;Y;09;48 33.43760 N;002 49.11433 E;16.320;30.2;102.17;19560.0;-3.125;7.9;65649
$;02:36:27;13:57:51;11.09.2021;Y;09;48 33.43368 N;002 49.12984 E;22.117;40.9;113.43;19566.4;-3.125;8.0;65649
$;02:36:29;13:57:53;11.09.2021;Y;09;48 33.42973 N;002 49.14587 E;17.709;32.7;105.30;19574.4;-3.250;8.0;65649
$;02:36:31;13:57:55;11.09.2021;Y;09;48 33.42924 N;002 49.15653 E;9.371;17.3;94.85;19581.0;-3.125;8.0;65649
$;02:36:33;13:57:57;11.09.2021;Y;09;48 33.42979 N;002 49.16367 E;9.652;17.8;90.67;19588.7;-3.0;8.0;65649
$;02:36:35;13:57:59;11.09.2021;Y;09;48 33.42840 N;002 49.17553 E;18.427;34.1;103.95;19595.8;-3.125;8.0;65649
$;02:36:37;13:58:01;11.09.2021;Y;09;48 33.42592 N;002 49.19166 E;19.052;35.2;102.02;19602.2;-3.0;8.0;65649
$;02:36:39;13:58:03;11.09.2021;Y;09;48 33.42459 N;002 49.20327 E;9.902;18.3;100.29;19609.0;-3.0;8.0;65649
$;02:36:41;13:58:05;11.09.2021;Y;09;48 33.42430 N;002 49.20911 E;6.180;11.4;94.43;19616.0;-3.125;8.0;65649
$;02:36:43;13:58:07;11.09.2021;Y;09;48 33.42423 N;002 49.21754 E;13.893;25.7;90.98;19622.9;-3.0;8.0;65649
$;02:36:45;13:58:09;11.09.2021;Y;09;48 33.42390 N;002 49.23257 E;20.166;37.3;92.16;19629.9;-3.125;8.0;65649
$;02:36:47;13:58:11;11.09.2021;Y;09;48 33.42284 N;002 49.24689 E;14.184;26.2;102.23;19637.3;-3.0;8.0;65649
$;02:36:49;13:58:13;11.09.2021;Y;09;48 33.42049 N;002 49.25438 E;7.686;14.2;115.20;19643.8;-3.125;8.0;65649
$;02:36:51;13:58:15;11.09.2021;Y;09;48 33.41781 N;002 49.26019 E;10.062;18.6;117.50;19650.7;-3.0;8.0;65649
$;02:36:53;13:58:17;11.09.2021;Y;09;48 33.41716 N;002 49.27154 E;17.451;32.3;85.05;19657.4;-3.125;8.0;65649
$;02:36:55;13:58:19;11.09.2021;Y;09;48 33.41931 N;002 49.28623 E;16.870;31.2;74.03;19664.6;-3.125;7.9;65649
$;02:36:57;13:58:21;11.09.2021;Y;09;48 33.42030 N;002 49.29599 E;8.007;14.8;82.32;19671.7;-3.125;8.0;65649
$;02:36:59;13:58:23;11.09.2021;Y;09;48 33.41735 N;002 49.30060 E;9.496;17.5;107.71;19677.7;-3.125;8.0;65649
$;02:37:01;13:58:25;11.09.2021;Y;09;48 33.41430 N;002 49.30830 E;12.554;23.2;106.59;19684.5;-3.125;8.0;65649
$;02:37:03;13:58:27;11.09.2021;Y;09;48 33.41553 N;002 49.31998 E;15.658;28.9;64.42;19690.2;-3.0;8.0;65649
$;02:37:05;13:58:29;11.09.2021;Y;08;48 33.42020 N;002 49.33019 E;14.033;25.9;53.56;19697.4;-3.125;8.0;65649
$;02:37:07;13:58:31;11.09.2021;Y;09;48 33.42162 N;002 49.33760 E;8.415;15.5;100.33;19703.8;-3.0;8.0;65649
$;02:37:09;13:58:33;11.09.2021;Y;09;48 33.41920 N;002 49.34615 E;14.126;26.1;112.81;19709.3;-3.125;8.0;65649
$;02:37:11;13:58:35;11.09.2021;Y;09;48 33.41845 N;002 49.35802 E;14.656;27.1;77.67;19716.7;-3.125;8.0;65649
$;02:37:13;13:58:37;11.09.2021;Y;09;48 33.42183 N;002 49.36710 E;11.071;20.5;59.03;19723.4;-3.125;8.0;65649
$;02:37:15;13:58:39;11.09.2021;Y;09;48 33.42403 N;002 49.37168 E;4.159;7.7;60.03;19730.0;-3.0;8.0;65649
$;02:37:17;13:58:41;11.09.2021;Y;09;48 33.42179 N;002 49.37691 E;11.090;20.5;122.55;19736.7;-3.0;8.0;65649
$;02:37:19;13:58:43;11.09.2021;Y;09;48 33.41978 N;002 49.38674 E;13.696;25.3;98.02;19744.4;-3.0;8.0;65649
$;02:37:21;13:58:45;11.09.2021;Y;09;48 33.42363 N;002 49.39736 E;15.607;28.9;43.93;19750.9;-3.0;8.0;65649
$;02:37:23;13:58:47;11.09.2021;Y;09;48 33.42912 N;002 49.40436 E;10.073;18.6;39.61;19758.2;-3.0;8.0;65649
$;02:37:25;13:58:49;11.09.2021;Y;09;48 33.42975 N;002 49.41085 E;9.427;17.4;85.76;19764.4;-3.0;8.0;65649
$;02:37:27;13:58:51;11.09.2021;Y;09;48 33.42755 N;002 49.42013 E;12.305;22.7;100.77;19771.6;-3.0;8.0;65649
$;02:37:29;13:58:53;11.09.2021;Y;10;48 33.42958 N;002 49.42891 E;11.655;21.5;60.65;19778.9;-3.0;8.0;65649
$;02:37:31;13:58:55;11.09.2021;Y;10;48 33.43522 N;002 49.43284 E;10.978;20.3;30.22;19786.3;-3.0;8.0;65649
$;02:37:33;13:58:57;11.09.2021;Y;10;48 33.43894 N;002 49.43580 E;6.525;12.0;36.22;19793.7;-2.875;8.0;65649
$;02:37:35;13:58:59;11.09.2021;Y;10;48 33.43908 N;002 49.44414 E;13.325;24.6;85.14;19800.1;-3.125;8.0;65649
$;02:37:37;13:59:01;11.09.2021;Y;10;48 33.43956 N;002 49.45499 E;11.682;21.6;82.69;19807.6;-3.0;8.0;65649
$;02:37:39;13:59:03;11.09.2021;Y;10;48 33.44199 N;002 49.46024 E;5.541;10.2;50.25;19814.5;-3.125;8.0;65649
$;02:37:41;13:59:05;11.09.2021;Y;10;48 33.44396 N;002 49.46098 E;2.626;4.8;35.99;19821.8;-3.0;8.0;65649
$;02:37:43;13:59:07;11.09.2021;Y;10;48 33.44486 N;002 49.46638 E;11.160;20.6;77.77;19828.8;-3.0;8.0;65649
$;02:37:45;13:59:09;11.09.2021;Y;10;48 33.44669 N;002 49.47824 E;16.341;30.2;73.12;19835.7;-3.125;8.0;65649
$;02:37:47;13:59:11;11.09.2021;Y;10;48 33.44967 N;002 49.48869 E;10.297;19.0;63.82;19842.7;-3.125;8.0;65649
$;02:37:49;13:59:13;11.09.2021;Y;10;48 33.45037 N;002 49.49338 E;3.846;7.1;78.27;19848.4;-3.125;8.0;65649
$;02:37:51;13:59:15;11.09.2021;Y;10;48 33.44886 N;002 49.49768 E;7.569;14.0;108.15;19855.6;-3.125;8.0;65649
$;02:37:53;13:59:17;11.09.2021;Y;10;48 33.44980 N;002 49.50553 E;12.224;22.6;72.35;19862.2;-3.125;7.9;65649
$;02:37:55;13:59:19;11.09.2021;Y;10;48 33.45437 N;002 49.51326 E;11.563;21.4;47.51;19869.1;-3.0;8.0;65649
$;02:37:57;13:59:21;11.09.2021;Y;10;48 33.45750 N;002 49.51794 E;5.441;10.0;48.93;19876.3;-3.0;8.0;65649
$;02:37:59;13:59:23;11.09.2021;Y;10;48 33.45721 N;002 49.52373 E;8.877;16.4;92.55;19882.8;-3.0;8.0;65649
$;02:38:01;13:59:25;11.09.2021;Y;10;48 33.45737 N;002 49.53186 E;10.270;19.0;83.65;19889.8;-3.0;8.0;65649
$;02:38:03;13:59:27;11.09.2021;Y;10;48 33.46103 N;002 49.53767 E;9.393;17.3;40.61;19896.6;-3.0;8.0;65649
$;02:38:05;13:59:29;11.09.2021;Y;10;48 33.46417 N;002 49.53964 E;3.426;6.3;33.17;19903.7;-3.125;8.0;65649
$;02:38:07;13:59:31;11.09.2021;Y;10;48 33.46355 N;002 49.54447 E;10.155;18.8;101.20;19910.5;-3.250;8.0;65649
$;02:38:09;13:59:33;11.09.2021;Y;10;48 33.46229 N;002 49.55542 E;14.712;27.2;90.56;19917.5;-3.0;8.0;65649
$;02:38:11;13:59:35;11.09.2021;Y;10;48 33.46394 N;002 49.56512 E;9.661;17.8;73.98;19924.5;-3.0;8.0;65649
$;02:38:13;13:59:37;11.09.2021;Y;10;48 33.46617 N;002 49.56774 E;2.217;4.1;52.59;19930.4;-3.0;8.0;65649
$;02:38:15;13:59:39;11.09.2021;Y;10;48 33.46536 N;002 49.56878 E;5.678;10.5;125.49;19937.9;-3.0;8.0;65649
$;02:38:17;13:59:41;11.09.2021;Y;10;48 33.46406 N;002 49.57650 E;12.838;23.7;98.50;19944.6;-3.125;8.0;65649
$;02:38:19;13:59:43;11.09.2021;Y;10;48 33.46623 N;002 49.58772 E;13.996;25.9;61.94;19951.0;-3.0;8.0;65649
$;02:38:21;13:59:45;11.09.2021;Y;10;48 33.46924 N;002 49.59377 E;4.658;8.6;55.14;19957.9;-3.0;8.0;65649
$;02:38:23;13:59:47;11.09.2021;Y;10;48 33.46804 N;002 49.59608 E;7.108;13.1;134.32;19964.8;-3.125;8.0;65649
$;02:38:25;13:59:49;11.09.2021;Y;10;48 33.46467 N;002 49.60218 E;11.087;20.5;123.63;19972.0;-3.0;8.0;65649
$;02:38:27;13:59:51;11.09.2021;Y;10;48 33.46537 N;002 49.61140 E;12.216;22.6;75.84;19978.2;-3.125;8.0;65649
$;02:38:29;13:59:53;11.09.2021;Y;10;48 33.46945 N;002 49.61766 E;8.966;16.6;52.49;19985.5;-3.125;8.0;65649
$;02:38:31;13:59:55;11.09.2021;Y;10;48 33.47112 N;002 49.62208 E;6.020;11.1;67.87;19992.6;-2.875;8.0;65649
$;02:38:33;13:59:57;11.09.2021;Y;10;48 33.46993 N;002 49.62920 E;10.467;19.3;98.76;19999.6;-3.125;8.0;65649
$;02:38:35;13:59:59;11.09.2021;Y;10;48 33.46998 N;002 49.63672 E;7.466;13.8;87.80;20006.2;-3.0;8.0;65649
$;02:38:37;14:00:01;11.09.2021;Y;10;48 33.47160 N;002 49.64004 E;3.629;6.7;55.77;20013.2;-3.125;8.0;65649
$;02:38:39;14:00:03;11.09.2021;Y;10;48 33.47269 N;002 49.64232 E;4.615;8.5;67.76;20019.9;-3.125;8.0;65649
$;02:38:41;14:00:05;11.09.2021;Y;10;48 33.47329 N;002 49.64897 E;10.793;19.9;82.92;20026.3;-3.125;8.0;65649
$;02:38:43;14:00:07;11.09.2021;Y;10;48 33.47419 N;002 49.65849 E;11.147;20.6;80.87;20033.6;-3.0;8.0;65649
$;02:38:45;14:00:09;11.09.2021;Y;10;48 33.47439 N;002 49.66475 E;4.902;9.0;88.45;20040.3;-2.875;8.0;65649
$;02:38:47;14:00:11;11.09.2021;Y;10;48 33.47242 N;002 49.66708 E;5.486;10.1;137.52;20047.6;-3.0;8.0;65649
$;02:38:49;14:00:13;11.09.2021;Y;10;48 33.47057 N;002 49.67144 E;7.822;14.4;111.73;20055.0;-3.0;8.0;65649
$;02:38:51;14:00:15;11.09.2021;Y;10;48 33.47170 N;002 49.67926 E;11.222;20.7;74.72;20061.9;-3.0;8.0;65649
$;02:38:53;14:00:17;11.09.2021;Y;10;48 33.47371 N;002 49.68624 E;6.824;12.6;71.07;20069.1;-3.0;8.0;65649
$;02:38:55;14:00:19;11.09.2021;Y;10;48 33.47198 N;002 49.69092 E;8.744;16.1;127.08;20075.9;-3.0;8.0;65649
$;02:38:57;14:00:21;11.09.2021;Y;10;48 33.46778 N;002 49.69676 E;10.499;19.4;130.30;20083.2;-3.125;8.0;65649
$;02:38:59;14:00:23;11.09.2021;Y;10;48 33.46719 N;002 49.70446 E;9.722;18.0;88.40;20090.1;-3.0;8.0;65649
$;02:39:01;14:00:25;11.09.2021;Y;10;48 33.47031 N;002 49.71044 E;7.965;14.7;57.43;20097.2;-3.0;8.0;65649
$;02:39:03;14:00:27;11.09.2021;Y;10;48 33.47072 N;002 49.71548 E;8.015;14.8;89.06;20104.4;-3.0;8.0;65649
$;02:39:05;14:00:29;11.09.2021;Y;10;48 33.46692 N;002 49.72401 E;15.364;28.4;124.66;20111.0;-3.0;8.0;65649
$;02:39:07;14:00:31;11.09.2021;Y;10;48 33.46306 N;002 49.73425 E;12.162;22.5;118.21;20118.2;-3.0;7.9;65649
$;02:39:09;14:00:33;11.09.2021;Y;10;48 33.46163 N;002 49.74038 E;4.270;7.9;111.87;20124.8;-3.0;8.0;65649
$;02:39:11;14:00:35;11.09.2021;Y;10;48 33.46093 N;002 49.74302 E;4.241;7.8;117.67;20132.5;-3.125;8.0;65649
$;02:39:13;14:00:37;11.09.2021;Y;10;48 33.45955 N;002 49.74933 E;10.943;20.2;106.82;20139.8;-3.125;8.0;65649
$;02:39:15;14:00:39;11.09.2021;Y;10;48 33.45865 N;002 49.76016 E;14.011;25.9;93.59;20147.3;-3.0;8.0;65649
$;02:39:17;14:00:41;11.09.2021;Y;10;48 33.45761 N;002 49.77014 E;10.198;18.8;100.80;20154.3;-3.0;8.0;65649
$;02:39:19;14:00:43;11.09.2021;Y;10;48 33.45456 N;002 49.77625 E;9.611;17.7;125.30;20160.7;-3.0;8.0;65649
$;02:39:21;14:00:45;11.09.2021;Y;10;48 33.45075 N;002 49.78243 E;10.687;19.7;127.17;20168.3;-2.875;8.0;65649
$;02:39:23;14:00:47;11.09.2021;Y;10;48 33.44978 N;002 49.79145 E;12.034;22.2;95.82;20174.8;-3.0;8.0;65649
$;02:39:25;14:00:49;11.09.2021;Y;10;48 33.45211 N;002 49.80087 E;11.472;21.2;73.39;20181.9;-3.0;8.0;65649
$;02:39:27;14:00:51;11.09.2021;Y;10;48 33.45258 N;002 49.80873 E;9.793;18.1;92.88;20189.6;-3.0;8.0;65649
$;02:39:29;14:00:53;11.09.2021;Y;10;48 33.44854 N;002 49.81795 E;16.155;29.9;126.69;20196.2;-3.125;8.0;65649
$;02:39:31;14:00:55;11.09.2021;Y;10;48 33.44437 N;002 49.82927 E;14.265;26.4;109.95;20203.5;-3.125;8.0;65649
$;02:39:33;14:00:57;11.09.2021;Y;10;48 33.44399 N;002 49.83829 E;8.818;16.3;90.54;20209.9;-3.0;8.0;65649
$;02:39:35;14:00:59;11.09.2021;Y;10;48 33.44501 N;002 49.84389 E;6.019;11.1;84.06;20217.2;-3.0;8.0;65649
$;02:39:37;14:01:01;11.09.2021;Y;10;48 33.44353 N;002 49.85079 E;12.012;22.2;109.36;20224.3;-3.0;8.0;65649
$;02:39:39;14:01:03;11.09.2021;Y;10;48 33.44146 N;002 49.86296 E;17.010;31.5;96.88;20230.9;-3.125;8.0;65649
$;02:39:41;14:01:05;11.09.2021;Y;10;48 33.44231 N;002 49.87561 E;13.420;24.8;76.81;20238.6;-3.125;8.0;65649
$;02:39:43;14:01:07;11.09.2021;Y;10;48 33.44417 N;002 49.88221 E;4.469;8.2;71.07;20245.9;-3.0;8.0;65649
$;02:39:45;14:01:09;11.09.2021;Y;10;48 33.44274 N;002 49.88457 E;6.779;12.5;140.11;20252.6;-3.125;8.0;65649
$;02:39:47;14:01:11;11.09.2021;Y;10;48 33.43921 N;002 49.89017 E;11.308;20.9;126.39;20260.3;-3.0;8.0;65649
$;02:39:49;14:01:13;11.09.2021;Y;10;48 33.43899 N;002 49.90017 E;13.480;24.9;86.64;20267.3;-3.0;8.0;65649
$;02:39:51;14:01:15;11.09.2021;Y;10;48 33.44320 N;002 49.90882 E;11.547;21.3;53.09;20274.2;-3.0;8.0;65649
$;02:39:53;14:01:17;11.09.2021;Y;10;48 33.44578 N;002 49.91304 E;3.782;7.0;55.11;20282.0;-3.125;8.0;65649
$;02:39:55;14:01:19;11.09.2021;Y;10;48 33.44320 N;002 49.91763 E;10.981;20.3;130.14;20288.9;-3.0;8.0;65649
$;02:39:57;14:01:21;11.09.2021;Y;10;48 33.44027 N;002 49.92722 E;13.933;25.8;96.53;20296.5;-3.125;8.0;65649
$;02:39:59;14:01:23;11.09.2021;Y;10;48 33.44303 N;002 49.93792 E;14.732;27.2;47.35;20303.6;-3.0;8.0;65649
$;02:40:01;14:01:25;11.09.2021;Y;10;48 33.44858 N;002 49.94309 E;9.530;17.6;29.95;20311.7;-3.125;7.9;65649
$;02:40:03;14:01:27;11.09.2021;Y;10;48 33.45016 N;002 49.94572 E;4.977;9.2;62.71;20319.4;-3.0;8.0;65649
$;02:40:05;14:01:29;11.09.2021;Y;10;48 33.44726 N;002 49.95337 E;14.594;27.0;113.57;20325.7;-3.125;7.9;65649
$;02:40:07;14:01:31;11.09.2021;Y;10;48 33.44673 N;002 49.96590 E;15.174;28.1;75.89;20333.4;-3.0;8.0;65649
$;02:40:09;14:01:33;11.09.2021;Y;10;48 33.45079 N;002 49.97387 E;10.188;18.8;43.49;20339.5;-3.0;8.0;65649
$;02:40:11;14:01:35;11.09.2021;Y;10;48 33.45415 N;002 49.97475 E;2.457;4.5;29.42;20346.3;-3.0;8.0;65649
$;02:40:13;14:01:37;11.09.2021;Y;10;48 33.45340 N;002 49.97905 E;10.911;20.2;106.21;20353.3;-3.0;8.0;65649
$;02:40:15;14:01:39;11.09.2021;Y;10;48 33.45278 N;002 49.99232 E;18.972;35.1;83.63;20359.6;-3.0;8.0;65649
$;02:40:17;14:01:41;11.09.2021;Y;10;48 33.45626 N;002 50.00515 E;13.611;25.2;53.78;20367.6;-3.0;8.0;65649
$;02:40:19;14:01:43;11.09.2021;Y;10;48 33.45923 N;002 50.00958 E;2.956;5.4;46.88;20374.2;-3.0;7.9;65649
$;02:40:21;14:01:45;11.09.2021;Y;10;48 33.45815 N;002 50.01113 E;5.877;10.8;131.44;20380.3;-3.0;7.9;65649
$;02:40:23;14:01:47;11.09.2021;Y;10;48 33.45679 N;002 50.01924 E;14.008;25.9;95.93;20387.4;-3.0;7.9;65649
$;02:40:25;14:01:49;11.09.2021;Y;10;48 33.46012 N;002 50.03095 E;15.740;29.1;50.20;20393.8;-3.0;7.9;65649
$;02:40:27;14:01:51;11.09.2021;Y;10;48 33.46556 N;002 50.03624 E;8.558;15.8;30.03;20400.1;-3.0;8.0;65649
$;02:40:29;14:01:53;11.09.2021;Y;10;48 33.46723 N;002 50.03650 E;2.306;4.2;37.03;20407.2;-3.0;8.0;65649
$;02:40:31;14:01:55;11.09.2021;Y;10;48 33.46622 N;002 50.04279 E;12.549;23.2;94.86;20414.6;-3.0;8.0;65649
$;02:40:33;14:01:57;11.09.2021;Y;10;48 33.46937 N;002 50.05538 E;19.126;35.4;55.19;20420.7;-3.0;8.0;65649
$;02:40:35;14:01:59;11.09.2021;Y;10;48 33.47692 N;002 50.06460 E;15.515;28.7;25.58;20427.7;-3.125;8.0;65649
$;02:40:37;14:02:01;11.09.2021;Y;10;48 33.48193 N;002 50.06774 E;5.222;9.6;25.19;20435.0;-3.0;8.0;65649
$;02:40:39;14:02:03;11.09.2021;Y;10;48 33.48191 N;002 50.07351 E;11.522;21.3;89.82;20441.8;-3.0;8.0;65649
$;02:40:41;14:02:05;11.09.2021;Y;10;48 33.48232 N;002 50.08619 E;17.139;31.7;74.01;20449.4;-3.125;8.0;65649
$;02:40:43;14:02:07;11.09.2021;Y;10;48 33.48797 N;002 50.09702 E;16.475;30.5;33.44;20456.2;-3.125;8.0;65649
$;02:40:45;14:02:09;11.09.2021;Y;10;48 33.49478 N;002 50.10022 E;9.233;17.0;17.12;20462.7;-3.0;8.0;65649
$;02:40:47;14:02:11;11.09.2021;Y;10;48 33.49698 N;002 50.10338 E;7.876;14.5;63.33;20469.3;-3.0;8.0;65649
$;02:40:49;14:02:13;11.09.2021;Y;10;48 33.49793 N;002 50.11477 E;18.121;33.5;77.49;20476.0;-3.125;8.0;65649
$;02:40:51;14:02:15;11.09.2021;Y;10;48 33.50273 N;002 50.12829 E;17.566;32.5;47.82;20482.6;-3.0;8.0;65649
$;02:40:53;14:02:17;11.09.2021;Y;10;48 33.50911 N;002 50.13409 E;9.857;18.2;32.66;20488.1;-3.0;7.9;65649
$;02:40:55;14:02:19;11.09.2021;Y;10;48 33.51175 N;002 50.13611 E;4.516;8.3;40.53;20495.5;-3.0;7.9;65649
$;02:40:57;14:02:21;11.09.2021;Y;10;48 33.51359 N;002 50.14335 E;13.733;25.4;66.04;20503.0;-3.125;8.0;65649
$;02:40:59;14:02:23;11.09.2021;Y;10;48 33.51930 N;002 50.15452 E;18.639;34.5;43.45;20509.5;-3.0;8.0;65649
$;02:41:01;14:02:25;11.09.2021;Y;10;48 33.52635 N;002 50.16278 E;12.583;23.3;36.05;20516.2;-3.0;8.0;65649
$;02:41:03;14:02:27;11.09.2021;Y;10;48 33.52958 N;002 50.16894 E;8.279;15.3;52.24;20523.0;-3.0;8.0;65649
$;02:41:05;14:02:29;11.09.2021;Y;10;48 33.53114 N;002 50.17717 E;12.101;22.4;69.79;20529.8;-2.875;8.0;65649
$;02:41:07;14:02:31;11.09.2021;Y;10;48 33.53609 N;002 50.18595 E;15.285;28.3;35.14;20536.1;-3.0;8.0;65649
$;02:41:09;14:02:33;11.09.2021;Y;10;48 33.54352 N;002 50.19095 E;13.115;24.2;20.79;20543.5;-3.125;8.0;65649
$;02:41:11;14:02:35;11.09.2021;Y;10;48 33.54819 N;002 50.19558 E;9.262;17.1;37.03;20551.0;-3.0;8.0;65649
$;02:41:13;14:02:37;11.09.2021;Y;10;48 33.54982 N;002 50.20616 E;16.523;30.6;81.42;20557.7;-3.125;8.0;65649
$;02:41:15;14:02:39;11.09.2021;Y;10;48 33.55211 N;002 50.22001 E;16.223;30.0;69.85;20564.8;-3.125;8.0;65649
$;02:41:17;14:02:41;11.09.2021;Y;10;48 33.55558 N;002 50.22883 E;8.868;16.4;59.73;20571.2;-3.125;8.0;65649
$;02:41:19;14:02:43;11.09.2021;Y;10;48 33.55788 N;002 50.23311 E;6.256;11.5;58.96;20578.7;-3.0;7.9;65649
$;02:41:21;14:02:45;11.09.2021;Y;10;48 33.55955 N;002 50.24140 E;14.475;26.8;74.90;20585.8;-3.0;7.9;65649
$;02:41:23;14:02:47;11.09.2021;Y;10;48 33.56315 N;002 50.25564 E;20.396;37.7;64.72;20592.7;-2.875;8.0;65649
$;02:41:25;14:02:49;11.09.2021;Y;10;48 33.56788 N;002 50.26863 E;14.561;26.9;61.54;20600.3;-3.0;8.0;65649
$;02:41:27;14:02:51;11.09.2021;Y;10;48 33.56921 N;002 50.27752 E;9.826;18.1;80.75;20607.2;-2.875;8.0;65649
$;02:41:29;14:02:53;11.09.2021;Y;10;48 33.56761 N;002 50.28748 E;14.658;27.1;101.74;20614.5;-3.0;8.0;65649
$;02:41:31;14:02:55;11.09.2021;Y;10;48 33.56817 N;002 50.30099 E;17.887;33.1;73.56;20620.9;-3.0;8.0;65649
$;02:41:33;14:02:57;11.09.2021;Y;10;48 33.57279 N;002 50.31344 E;15.805;29.2;53.17;20628.0;-3.0;7.9;65649
$;02:41:35;14:02:59;11.09.2021;Y;10;48 33.57587 N;002 50.32346 E;12.398;22.9;69.11;20635.9;-3.0;8.0;65649
$;02:41:37;14:03:01;11.09.2021;Y;10;48 33.57414 N;002 50.33638 E;19.493;36.1;108.15;20642.2;-3.0;8.0;65649
$;02:41:39;14:03:03;11.09.2021;Y;10;48 33.57174 N;002 50.35344 E;21.124;39.1;92.83;20649.2;-2.875;8.0;65649
$;02:41:41;14:03:05;11.09.2021;Y;10;48 33.57389 N;002 50.36811 E;15.755;29.1;64.53;20655.8;-3.0;8.0;65649
$;02:41:43;14:03:07;11.09.2021;Y;10;48 33.57713 N;002 50.37682 E;9.046;16.7;63.66;20662.2;-3.125;8.0;65649
$;02:41:45;14:03:09;11.09.2021;Y;10;48 33.57642 N;002 50.38554 E;15.069;27.9;109.79;20669.0;-3.0;8.0;65649
$;02:41:47;14:03:11;11.09.2021;Y;10;48 33.57345 N;002 50.40174 E;23.359;43.2;99.86;20675.6;-3.125;8.0;65649
$;02:41:49;14:03:13;11.09.2021;Y;10;48 33.57426 N;002 50.42023 E;20.860;38.6;73.49;20681.9;-3.0;7.9;65649
$;02:41:51;14:03:15;11.09.2021;Y;10;48 33.57870 N;002 50.43189 E;12.649;23.4;55.36;20688.4;-3.0;7.9;65649
$;02:41:53;14:03:17;11.09.2021;Y;10;48 33.58093 N;002 50.44050 E;12.581;23.3;77.65;20695.5;-2.875;7.9;65649
$;02:41:55;14:03:19;11.09.2021;Y;10;48 33.57978 N;002 50.45558 E;22.395;41.4;96.95;20701.5;-3.0;8.0;65649
$;02:41:57;14:03:21;11.09.2021;Y;10;48 33.57954 N;002 50.47476 E;22.429;41.5;87.46;20708.2;-3.0;8.0;65649
$;02:41:59;14:03:23;11.09.2021;Y;10;48 33.58130 N;002 50.48887 E;12.759;23.6;77.27;20714.6;-3.0;8.0;65649
$;02:42:01;14:03:25;11.09.2021;Y;10;48 33.58137 N;002 50.49848 E;12.651;23.4;93.66;20721.3;-3.0;8.0;65649
$;02:42:03;14:03:27;11.09.2021;Y;10;48 33.57887 N;002 50.51162 E;19.002;35.1;109.75;20727.7;-3.0;7.9;65649
$;02:42:05;14:03:29;11.09.2021;Y;10;48 33.57847 N;002 50.52846 E;20.762;38.4;81.05;20734.2;-3.0;8.0;65649
$;02:42:07;14:03:31;11.09.2021;Y;10;48 33.58101 N;002 50.54226 E;14.299;26.4;72.22;20741.2;-3.0;7.9;65649
$;02:42:09;14:03:33;11.09.2021;Y;10;48 33.58127 N;002 50.55342 E;15.169;28.0;100.35;20747.9;-3.0;7.9;65649
$;02:42:11;14:03:35;11.09.2021;Y;10;48 33.57805 N;002 50.56892 E;23.303;43.1;109.80;20754.8;-3.0;7.9;65649
$;02:42:13;14:03:37;11.09.2021;Y;10;48 33.57469 N;002 50.58829 E;23.182;42.9;100.02;20762.3;-3.0;7.9;65649
$;02:42:15;14:03:39;11.09.2021;Y;10;48 33.57384 N;002 50.60333 E;13.679;25.3;92.47;20768.9;-3.0;7.9;65649
$;02:42:17;14:03:41;11.09.2021;Y;10;48 33.57292 N;002 50.61184 E;9.741;18.0;101.52;20775.8;-3.0;7.9;65649
